Sales,Quantity,Discount,Profit,DimCustomer.Customer ID,DimProduct.Product ID,DimSales.Sales Rep,Dimlocation.Location ID,Dimship.Ship Date,DimOrder.Order ID
119.8,4,0,47.92,DC-13285,"TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",Organic,"55016,Cottage Grove",02/01/2015,CA-2014-106803
24.56,2,0,6.8768,DC-13285,"OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File",Organic,"55016,Cottage Grove",02/01/2015,CA-2014-106803
13.128,3,0.2,4.2666,CP-12340,"OFF-BI-10000848,Angle-D Ring Binders",Erica Jones,"10009,New York City",28/07/2017,CA-2017-117240
11.36,2,0,5.3392,CS-12250,"OFF-EN-10001990,Staple envelope",Daniel Gates,"71111,Bossier City",15/01/2014,CA-2014-162775
50.94,3,0,25.47,CS-12250,"OFF-EN-10001532,Brown Kraft Recycled Envelopes",Steve Pepple,"71111,Bossier City",15/01/2014,CA-2014-162775
646.74,6,0,258.696,CS-12250,"TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System",Morris Garcia,"71111,Bossier City",15/01/2014,CA-2014-162775
5.64,3,0,2.7072,CS-12250,"OFF-BI-10004187,3-ring staple pack",Jessica Smith,"71111,Bossier City",15/01/2014,CA-2014-162775
572.58,6,0,34.3548,CS-12250,"OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers",Abigail Thompson,"71111,Bossier City",15/01/2014,CA-2014-162775
2.89,1,0,1.3583,AJ-10780,"OFF-LA-10004272,Avery 482",Sheila Stones,"22153,Springfield",15/01/2014,CA-2014-149020
51.94,1,0,21.2954,AJ-10780,"FUR-FU-10000965,Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Anne Wu,"22153,Springfield",15/01/2014,CA-2014-149020
1114.272,4,0.2,41.7852,RW-19630,"FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table",Jimmy Grey,"90503,Torrance",20/12/2016,null
310.88,2,0.2,23.316,AJ-10795,"FUR-FU-10004306,Electrix Halogen Magnifier Lamp",Alan Ray,"33710,Saint Petersburg",20/05/2014,CA-2014-106810
544.008,3,0.2,40.8006,NZ-18565,"FUR-CH-10002335,Hon GuestStacker Chair",Jessica Smith,"94110,San Francisco",23/08/2015,CA-2015-144267
59.94,3,0,28.1718,NZ-18565,"OFF-PA-10000157,Xerox 191",Thompson Crawford,"94110,San Francisco",23/08/2015,CA-2015-144267
23.92,4,0,11.7208,NZ-18565,"OFF-PA-10001947,Xerox 1974",Thompson Crawford,"94110,San Francisco",23/08/2015,CA-2015-144267
4.28,1,0,1.926,NZ-18565,"OFF-PA-10003657,Xerox 1927",Abigail Thompson,"94110,San Francisco",23/08/2015,CA-2015-144267
186.69,3,0,87.7443,EA-14035,"OFF-EN-10000056,Cameo Buff Policy Envelopes",Alan Ray,"29203,Columbia",28/05/2015,CA-2015-154921
17.456,2,0.2,5.8914,CL-12565,"OFF-BI-10000014,Heavy-Duty E-Z-D Binders",Organic,"93534,Lancaster",21/03/2017,CA-2017-129567
348.928,2,0.2,34.8928,LT-17110,"FUR-CH-10004675,Lifetime Advantage Folding Chairs, 4/Carton",Organic,"93534,Lancaster",16/12/2015,CA-2015-154620
215.968,2,0.2,18.8972,HW-14935,"TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone",Abigail Thompson,"92105,San Diego",23/02/2017,CA-2017-105809
22.23,1,0,7.3359,HW-14935,"FUR-FU-10004090,Executive Impressions 14"" Contract Wall Clock",Anne Wu,"92105,San Diego",23/02/2017,CA-2017-105809
355.32,9,0,99.4896,HW-14935,"OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II",Morris Garcia,"10024,New York City",23/08/2016,CA-2016-136133
12.96,2,0,6.2208,MC-18130,"OFF-PA-10003953,Xerox 218",Jimmy Grey,"71203,Monroe",17/03/2016,CA-2016-115504
18.28,2,0,6.2152,GM-14440,"FUR-FU-10000794,Eldon Stackable Tray, Side-Load, Legal, Smoke",Organic,"94122,San Francisco",24/04/2017,CA-2017-135783
43.176,3,0.2,4.3176,RA-19915,"OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener",Organic,"80219,Denver",07/11/2014,CA-2014-134313
1983.968,4,0.2,247.996,RA-19915,"TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone",Organic,"80219,Denver",07/11/2014,CA-2014-134313
1298.55,5,0,311.652,ZC-21910,"FUR-TA-10002903,Bevis Round Bullnose 29"" High Table Top",Organic,"98026,Edmonds",15/10/2014,CA-2014-151995
25.78,2,0,2.578,ZC-21910,"TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card",Organic,"98026,Edmonds",15/10/2014,CA-2014-151995
11.52,4,0,3.2256,ZC-21910,"OFF-AR-10003190,Newell 32",Organic,"98026,Edmonds",15/10/2014,CA-2014-151995
213.92,4,0,62.0368,ZC-21910,"OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge",Organic,"98026,Edmonds",15/10/2014,CA-2014-151995
18.28,2,0,6.2152,PJ-19015,"FUR-FU-10000794,Eldon Stackable Tray, Side-Load, Legal, Smoke",Organic,"92704,Santa Ana",14/05/2017,CA-2017-143686
1399.93,7,0,601.9699,PJ-19015,"TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",Organic,"92704,Santa Ana",14/05/2017,CA-2017-143686
51.84,8,0,24.8832,BW-11110,"OFF-PA-10000061,Xerox 205",Steve Pepple,"53209,Milwaukee",23/03/2015,CA-2015-106565
9.82,2,0,4.8118,TR-21325,"OFF-LA-10003223,Avery 508",Organic,"7109,Belleville",27/06/2017,CA-2017-101434
239.97,3,0,71.991,TR-21325,"TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset",Organic,"7109,Belleville",27/06/2017,CA-2017-101434
4.54,1,0,2.043,TH-21550,"OFF-PA-10001622,Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Erica Jones,"48227,Detroit",27/06/2017,CA-2017-133256
15.92,4,0,5.4128,TH-21550,"OFF-AR-10003158,Fluorescent Highlighters by Dixon",Alan Ray,"48227,Detroit",27/06/2017,CA-2017-133256
543.92,8,0,135.98,TH-21550,"TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27",Morris Garcia,"48227,Detroit",27/06/2017,CA-2017-133256
9.728,2,0.2,1.7024,DW-13540,"OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters",Organic,"38301,Jackson",28/08/2017,CA-2017-101210
35.216,2,0.2,2.6412,JB-15400,"OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener",Thompson Crawford,"33614,Tampa",27/07/2016,CA-2016-165316
23.696,2,0.2,6.5164,JB-15400,"OFF-AP-10003266,Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Erica Jones,"33614,Tampa",27/07/2016,CA-2016-165316
265.475,1,0.5,-111.4995,JB-15400,"TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer",Steve Pepple,"33614,Tampa",27/07/2016,CA-2016-165316
21.072,3,0.2,1.5804,EB-13705,"TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",Steve Pepple,"76106,Fort Worth",12/03/2016,US-2016-137547
83.72,7,0,23.4416,AF-10885,"TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",Organic,"40214,Louisville",17/10/2015,CA-2015-114300
287.94,3,0,77.7438,AF-10885,"FUR-CH-10001891,Global Deluxe Office Fabric Chairs",Organic,"40214,Louisville",17/10/2015,CA-2015-114300
17.472,3,0.2,6.3336,CS-12355,"OFF-BI-10001634,Wilson Jones Active Use Binders",Organic,"11561,Long Beach",09/07/2017,CA-2017-105053
48.896,4,0.2,8.5568,GA-14725,"FUR-FU-10003878,Linden 10"" Round Wall Clock, Black",Organic,"44052,Lorain",06/01/2017,CA-2017-107503
159.768,7,0.2,53.9217,KL-16555,"OFF-BI-10003984,Lock-Up Easel 'Spel-Binder'",Stella Given,"89502,Reno",06/01/2017,CA-2017-160395
115.36,7,0,49.6048,CK-12760,"TEC-AC-10000710,Maxell DVD-RAM Discs",Steve Pepple,"7036,Linden",12/02/2014,CA-2014-107755
242.94,3,0,9.7176,GT-14710,"OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black",Organic,"10035,New York City",24/02/2016,CA-2016-123274
44.46,2,0,14.6718,GT-14710,"FUR-FU-10004090,Executive Impressions 14"" Contract Wall Clock",Organic,"10035,New York City",24/02/2016,CA-2016-123274
7.61,1,0,3.5767,SJ-20125,"OFF-PA-10004569,Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Alan Ray,"8901,New Brunswick",15/04/2017,CA-2017-161984
7.16,2,0,3.58,SJ-20125,"OFF-FA-10000624,OIC Binder Clips",Erica Jones,"8901,New Brunswick",15/04/2017,CA-2017-161984
191.472,6,0.2,40.6878,AJ-10795,"TEC-AC-10001714,Logitech MX Performance Wireless Mouse",Alan Ray,"32216,Jacksonville",07/01/2016,CA-2016-134474
5.248,2,0.2,0.5904,AJ-10795,"OFF-AR-10003958,Newell 337",Erica Jones,"32216,Jacksonville",07/01/2016,CA-2016-134474
59.184,2,0.2,5.1786,AJ-10795,"TEC-PH-10002923,Logitech B530 USB Headset - headset - Full size, Binaural",Erica Jones,"32216,Jacksonville",07/01/2016,CA-2016-134474
280.782,3,0.4,-46.797,PK-18910,"TEC-PH-10002496,Cisco SPA301",Sheila Stones,"19143,Philadelphia",05/09/2016,CA-2016-158099
1141.47,5,0.7,-760.98,PK-18910,"OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System",Daniel Gates,"19143,Philadelphia",05/09/2016,CA-2016-158099
322.59,3,0,64.518,CC-12430,"FUR-FU-10004017,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Morris Garcia,"3301,Concord",21/01/2016,CA-2016-116736
29.99,1,0,13.1956,CC-12430,"TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",Anne Wu,"3301,Concord",21/01/2016,CA-2016-116736
371.97,3,0,66.9546,CC-12430,"TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard",Abigail Thompson,"3301,Concord",21/01/2016,CA-2016-116736
30.84,2,0,8.3268,DK-13090,"OFF-ST-10001321,Decoflex Hanging Personal Folder File, Blue",Organic,"22153,Springfield",13/10/2015,CA-2015-129098
13.48,4,0,5.9312,GZ-14470,"OFF-AR-10001118,Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Organic,"94109,San Francisco",23/12/2017,US-2017-123463
31.4,5,0,10.048,PM-19135,"FUR-FU-10000732,Eldon 200 Class Desk Accessories",Morris Garcia,"48227,Detroit",24/10/2016,CA-2016-165148
419.68,5,0.6,-356.728,KL-16645,"FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",Organic,"60610,Chicago",09/06/2016,null
7.408,2,0.2,1.2038,KL-16645,"OFF-AR-10004685,Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Organic,"60610,Chicago",09/06/2016,null
25.92,5,0.2,9.396,KL-16645,"OFF-PA-10003349,Xerox 1957",Organic,"60610,Chicago",09/06/2016,null
11.688,3,0.6,-4.6752,KL-16645,"FUR-FU-10004351,Staple-based wall hangings",Organic,"60610,Chicago",09/06/2016,null
31.984,2,0.2,11.1944,KL-16645,"TEC-PH-10000011,PureGear Roll-On Screen Protector",Organic,"60610,Chicago",09/06/2016,null
177.225,5,0.5,-120.513,KL-16645,"FUR-TA-10002607,KI Conference Tables",Organic,"60610,Chicago",09/06/2016,null
4.044,3,0.6,-2.8308,KL-16645,"FUR-FU-10002505,Eldon 100 Class Desk Accessories",Organic,"60610,Chicago",09/06/2016,null
17.46,2,0,5.9364,LL-16840,"FUR-FU-10001424,Dax Clear Box Frame",Organic,"14609,Rochester",04/05/2014,CA-2014-134061
13.944,3,0.2,4.5318,JS-15595,"OFF-BI-10002071,Fellowes Black Plastic Comb Bindings",Sheila Stones,"90045,Los Angeles",28/04/2015,CA-2015-143602
34.68,6,0,16.9932,CK-12760,"OFF-PA-10003845,Xerox 1987",Sheila Stones,"94122,San Francisco",16/12/2014,CA-2014-104976
155.82,7,0,42.0714,PC-18745,"OFF-ST-10002205,File Shuttle I and Handi-File",Steve Pepple,"94122,San Francisco",12/11/2016,CA-2016-105494
70.008,3,0.2,24.5028,PC-18745,"OFF-BI-10003364,Binding Machine Supplies",Jessica Smith,"94122,San Francisco",12/11/2016,CA-2016-105494
15.648,2,0.2,5.0856,HL-15040,"OFF-EN-10001099,Staple envelope",Organic,"77095,Houston",06/10/2016,CA-2016-140634
103.6,7,0,51.8,MS-17365,"OFF-LA-10003923,Alphabetical Labels for Top Tab Filing",Organic,"48227,Detroit",15/09/2014,CA-2014-144407
46.96,8,0,22.5408,GB-14530,"OFF-PA-10002250,Things To Do Today Pad",Steve Pepple,"13021,Auburn",31/10/2017,CA-2017-160983
8.904,2,0.7,-6.5296,JR-16210,"OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders",Stella Given,"45503,Springfield",12/04/2016,US-2016-114622
169.68,6,0,45.8136,CD-12280,"OFF-ST-10003442,Eldon Portable Mobile Manager",Organic,"98105,Seattle",21/11/2017,US-2017-132444
132.52,4,0,54.3332,CD-12280,"TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",Organic,"98105,Seattle",21/11/2017,US-2017-132444
46.94,1,0,19.2454,BM-11650,"FUR-FU-10004091,Howard Miller 13"" Diameter Goldtone Round Wall Clock",Alan Ray,"53209,Milwaukee",29/11/2017,CA-2017-102519
143.73,9,0,56.0547,BM-11650,"TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",Stella Given,"53209,Milwaukee",29/11/2017,CA-2017-102519
8.568,3,0.8,-14.5656,KL-16555,"OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings",Abigail Thompson,"78207,San Antonio",21/06/2014,US-2014-141215
797.944,4,0.3,-56.996,KL-16555,"FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs",Morris Garcia,"78207,San Antonio",21/06/2014,US-2014-141215
99.918,2,0.3,-18.5562,KL-16555,"FUR-TA-10001520,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Sheila Stones,"78207,San Antonio",21/06/2014,US-2014-141215
9.26,2,0,3.0558,LL-16840,"OFF-AR-10004685,Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Organic,"98105,Seattle",04/06/2015,CA-2015-164833
149.352,3,0.2,50.4063,RW-19630,"OFF-EN-10000056,Cameo Buff Policy Envelopes",Mary Gerrard,"75220,Dallas",11/03/2016,CA-2016-165218
12.992,1,0.2,-0.812,RW-19630,"OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers",Abigail Thompson,"75220,Dallas",11/03/2016,CA-2016-165218
45.48,3,0,20.9208,CR-12625,"OFF-BI-10001072,GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Organic,"8701,Lakewood",06/06/2014,null
289.2,6,0,83.868,CR-12625,"OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners",Organic,"8701,Lakewood",06/06/2014,null
83.84,2,0.2,27.248,TB-21400,"OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers",Organic,"98105,Seattle",06/02/2014,CA-2014-111059
13.272,3,0.2,4.3134,TB-21400,"OFF-BI-10002827,Avery Durable Poly Binders",Organic,"98105,Seattle",06/02/2014,CA-2014-111059
85.14,3,0,34.9074,SE-20110,"TEC-AC-10002473,Maxell 4.7GB DVD-R",Organic,"10009,New York City",15/04/2015,CA-2015-111164
21.99,1,0,10.5552,SE-20110,"TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s",Organic,"10009,New York City",15/04/2015,CA-2015-111164
406.6,5,0,113.848,SE-20110,"OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center",Organic,"10009,New York City",15/04/2015,CA-2015-111164
2.78,1,0,0.7228,CS-12400,"OFF-AR-10003732,Newell 333",Daniel Gates,"98115,Seattle",06/09/2017,CA-2017-107293
12.96,2,0,6.2208,RP-19270,"OFF-PA-10000289,Xerox 213",Anne Wu,"92503,Riverside",17/12/2015,CA-2015-148250
134.48,4,0,34.9648,RP-19270,"OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",Morris Garcia,"92503,Riverside",17/12/2015,CA-2015-148250
285.552,2,0.2,35.694,MC-17575,"OFF-ST-10001490,Hot File 7-Pocket, Floor Stand",Organic,"45231,Cincinnati",08/02/2017,CA-2017-167703
5.229,3,0.7,-4.1832,MC-17575,"OFF-BI-10002071,Fellowes Black Plastic Comb Bindings",Organic,"45231,Cincinnati",08/02/2017,CA-2017-167703
44.75,5,0,20.585,PO-18850,"OFF-PA-10001509,Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Organic,"52601,Burlington",01/01/2018,US-2017-106705
29.592,1,0.2,2.5893,JA-15970,"TEC-PH-10002923,Logitech B530 USB Headset - headset - Full size, Binaural",Organic,"85023,Phoenix",18/05/2017,CA-2017-102414
170.136,3,0.2,-8.5068,SP-20620,"FUR-TA-10002607,KI Conference Tables",Sheila Stones,"90045,Los Angeles",18/09/2015,CA-2015-131597
20.37,3,0,6.9258,CC-12670,"TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub",Organic,"10009,New York City",03/12/2017,null
221.55,3,0,6.6465,CC-12670,"OFF-ST-10002790,Safco Industrial Shelving",Organic,"10009,New York City",03/12/2017,null
17.52,5,0.2,6.132,CC-12670,"OFF-BI-10003460,Acco 3-Hole Punch",Organic,"10009,New York City",03/12/2017,null
35.97,3,0,9.7119,BS-11800,"OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener",Jessica Smith,"10011,New York City",11/04/2017,CA-2017-135279
30.072,3,0.2,10.1493,DL-13315,"OFF-LA-10001074,Round Specialty Laser Printer Labels",Organic,"19134,Philadelphia",18/01/2014,CA-2014-115791
124.2,3,0.4,-31.05,DL-13315,"TEC-PH-10004614,AT&T 841000 Phone",Organic,"19134,Philadelphia",18/01/2014,CA-2014-115791
18.588,2,0.7,-13.6312,DL-13315,"OFF-BI-10001575,GBC Linen Binding Covers",Organic,"19134,Philadelphia",18/01/2014,CA-2014-115791
8.67,3,0,4.0749,KN-16390,"OFF-LA-10004272,Avery 482",Steve Pepple,"90004,Los Angeles",15/07/2017,CA-2017-164959
3059.982,2,0.1,679.996,BW-11110,"TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer",Mary Gerrard,"48205,Detroit",10/01/2017,CA-2017-159366
7.968,2,0.2,2.5896,AS-10630,"OFF-LA-10001569,Avery 499",Alan Ray,"77506,Pasadena",05/10/2017,CA-2017-100314
520.05,5,0,72.807,JG-15805,"FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps",Thompson Crawford,"13021,Auburn",26/05/2017,CA-2017-167899
1166.92,5,0.2,131.2785,SL-20155,"FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",Sheila Stones,"32216,Jacksonville",31/03/2015,CA-2015-153549
49.632,4,0.2,4.9632,RF-19840,"OFF-ST-10001328,Personal Filing Tote with Lid, Black/Gray",Organic,"78207,San Antonio",12/11/2014,CA-2014-151078
52.136,7,0.2,5.8653,CS-12505,"OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles",Organic,"27360,Thomasville",17/11/2016,CA-2016-121958
155.82,3,0,63.8862,KM-16225,"FUR-FU-10000965,Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Morris Garcia,"10011,New York City",10/07/2015,CA-2015-108665
177.2,5,0,83.284,LA-16780,"OFF-PA-10000474,Easy-staple paper",Thompson Crawford,"7601,Hackensack",15/07/2014,CA-2014-163552
124.11,9,0,52.1262,LA-16780,"FUR-FU-10000629,9-3/4 Diameter Round Wall Clock",Mary Gerrard,"7601,Hackensack",15/07/2014,CA-2014-163552
854.94,3,0,213.735,LA-16780,"FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs",Anne Wu,"7601,Hackensack",15/07/2014,CA-2014-163552
53.94,3,0,15.6426,LT-16765,"OFF-AR-10004042,BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Organic,"92025,Escondido",05/09/2014,CA-2014-126522
48.792,3,0.8,-126.8592,SP-20545,"OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center",Morris Garcia,"60623,Chicago",26/04/2016,US-2016-103646
45.216,3,0.2,4.5216,TS-21160,"OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",Jessica Smith,"43615,Toledo",21/04/2015,CA-2015-161263
7.872,3,0.2,1.2792,TS-21160,"OFF-AR-10004757,Crayola Colored Pencils",Abigail Thompson,"43615,Toledo",21/04/2015,CA-2015-161263
1.744,1,0.2,-0.3488,CM-12160,"OFF-SU-10001935,Staple remover",Organic,"78521,Brownsville",30/09/2017,US-2017-139955
37.208,1,0.2,-7.4416,CA-12310,"OFF-ST-10004180,Safco Commercial Shelving",Mary Gerrard,"45231,Cincinnati",13/12/2017,null
57.576,3,0.2,21.591,CA-12310,"OFF-EN-10004386,Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Jimmy Grey,"45231,Cincinnati",13/12/2017,null
25.176,4,0.7,-18.4624,RB-19795,"OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern",Sheila Stones,"19143,Philadelphia",29/07/2015,US-2015-150161
4.368,7,0.7,-3.3488,MS-17710,"OFF-BI-10004967,Round Ring Binders",Organic,"85204,Mesa",19/11/2016,CA-2016-134348
41.54,2,0,19.5238,DK-12835,"OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders",Daniel Gates,"48234,Detroit",13/12/2017,null
362.92,2,0,105.2468,KD-16270,"OFF-ST-10003208,Adjustable Depth Letter/Legal Cart",Organic,"10701,Yonkers",05/03/2016,US-2016-143819
836.592,8,0.4,-264.9208,KD-16270,"FUR-TA-10001095,Chromcraft Round Conference Tables",Organic,"10701,Yonkers",05/03/2016,US-2016-143819
1.872,3,0.7,-1.4352,LS-16945,"OFF-BI-10004967,Round Ring Binders",Jessica Smith,"80219,Denver",24/07/2016,CA-2016-114727
544.008,3,0.2,40.8006,LS-16945,"FUR-CH-10002335,Hon GuestStacker Chair",Alan Ray,"80219,Denver",24/07/2016,CA-2016-114727
854.352,3,0.2,10.6794,LS-16945,"FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",Stella Given,"80219,Denver",24/07/2016,CA-2016-114727
338.04,3,0.2,-33.804,LS-16945,"OFF-ST-10000689,Fellowes Strictly Business Drawer File, Letter/Legal Size",Thompson Crawford,"80219,Denver",24/07/2016,CA-2016-114727
2.08,5,0.8,-3.432,SC-20725,"OFF-BI-10004967,Round Ring Binders",Organic,"77070,Houston",28/09/2015,null
1114.4,7,0.2,376.11,SC-20725,"TEC-PH-10001760,Bose SoundLink Bluetooth Speaker",Organic,"77070,Houston",28/09/2015,null
6.3,2,0,3.024,DL-13495,"OFF-LA-10003766,Self-Adhesive Removable Labels",Stella Given,"94110,San Francisco",24/07/2016,CA-2016-144855
8.73,3,0,4.1031,PV-18985,"FUR-FU-10000206,GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Abigail Thompson,"94122,San Francisco",17/06/2016,CA-2016-107216
104.98,2,0,52.49,PO-19195,"TEC-PH-10002726,netTALK DUO VoIP Telephone Service",Sheila Stones,"7002,Bayonne",28/09/2015,null
14.46,3,0,7.0854,PO-19195,"OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders",Abigail Thompson,"7002,Bayonne",28/09/2015,null
1.988,1,0.6,-1.4413,LB-16735,"FUR-FU-10000010,DAX Value U-Channel Document Frames, Easel Back",Organic,"76106,Fort Worth",27/04/2017,CA-2017-160045
38.6,4,0,11.58,HL-15040,"FUR-FU-10003194,Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Organic,"72401,Jonesboro",26/01/2014,US-2014-147627
1067.94,3,0,224.2674,HL-15040,"FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",Organic,"72401,Jonesboro",26/01/2014,US-2014-147627
6.63,3,0,1.7901,HL-15040,"OFF-AR-10003811,Newell 327",Organic,"72401,Jonesboro",26/01/2014,US-2014-147627
141.76,5,0.2,47.844,TB-21520,"OFF-PA-10000474,Easy-staple paper",Organic,"97206,Portland",02/10/2015,null
239.8,5,0.2,47.96,TB-21520,"TEC-AC-10001956,Microsoft Arc Touch Mouse",Organic,"97206,Portland",02/10/2015,null
31.104,6,0.2,10.8864,TB-21520,"OFF-PA-10004100,Xerox 216",Organic,"97206,Portland",02/10/2015,null
19.44,3,0,9.3312,GG-14650,"OFF-PA-10004100,Xerox 216",Daniel Gates,"94509,Antioch",07/12/2016,US-2016-114776
455.1,2,0,100.122,PS-19045,"FUR-TA-10000617,Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Thompson Crawford,"22801,Harrisonburg",21/12/2014,CA-2014-136567
62.31,3,0,29.2857,PS-19045,"OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders",Daniel Gates,"22801,Harrisonburg",21/12/2014,CA-2014-136567
46.8,4,0,21.06,PM-18940,"OFF-BI-10001294,Fellowes Binding Cases",Organic,"49201,Jackson",08/05/2014,CA-2014-117709
5.176,4,0.8,-7.764,LT-17110,"OFF-BI-10000301,GBC Instant Report Kit",Organic,"61701,Bloomington",26/10/2015,US-2015-104430
78.15,1,0,34.386,BM-11140,"TEC-AC-10001432,Enermax Aurora Lite Keyboard",Organic,"10024,New York City",05/12/2016,CA-2016-126004
32.4,5,0,15.552,JD-15895,"OFF-PA-10002105,Xerox 223",Steve Pepple,"7109,Belleville",03/11/2016,null
1082.48,8,0,10.8248,JD-15895,"OFF-ST-10002756,Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Abigail Thompson,"7109,Belleville",03/11/2016,null
56.91,3,0,27.3168,JD-15895,"OFF-PA-10004243,Xerox 1939",Steve Pepple,"7109,Belleville",03/11/2016,null
77.6,4,0,38.024,JD-15895,"FUR-FU-10001861,Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Jimmy Grey,"7109,Belleville",03/11/2016,null
14.28,1,0,6.5688,JD-15895,"OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings",Jimmy Grey,"7109,Belleville",03/11/2016,null
223.92,4,0,109.7208,BT-11530,"OFF-PA-10001970,Xerox 1908",Jimmy Grey,"90036,Los Angeles",28/02/2017,CA-2017-117212
81.92,4,0,22.1184,BT-11530,"OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector",Erica Jones,"90036,Los Angeles",28/02/2017,CA-2017-117212
15.552,3,0.2,5.4432,NG-18355,"OFF-PA-10001937,Xerox 21",Steve Pepple,"33065,Coral Springs",15/09/2015,US-2015-130519
24.672,2,0.2,2.1588,NG-18355,"OFF-ST-10001321,Decoflex Hanging Personal Folder File, Blue",Mary Gerrard,"33065,Coral Springs",15/09/2015,US-2015-130519
